SalesID,MachineID,ModelID,YearMade,UsageBand,saledate,fiModelDesc,fiBaseModel,fiProductClassDesc,state,ProductGroupDesc,Blade_Type,Differential_Type,Steering_Controls
4393131,2305093,18164,2006,,5/15/12 0:00,EC290BLC,EC290,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Florida,Track Excavators,,,
4393195,2293649,18171,2006,Medium,5/2/12 0:00,EC330BLC,EC330,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Louisiana,Track Excavators,,,
4393328,2269669,18180,2003,Medium,5/3/12 0:00,EC460BLC,EC460,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Nevada,Track Excavators,,,
4393343,2308779,5856,2000,Medium,5/3/12 0:00,EC460LC,EC460,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Nevada,Track Excavators,,,
4393490,2278474,5857,2003,Low,5/15/12 0:00,EC55B     ,EC55,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Florida,Track Excavators,,,
4393536,2272688,18189,2006,Medium,5/15/12 0:00,ECR58,ECR58,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Florida,Track Excavators,,,
4393568,2289437,18190,2005,Medium,5/15/12 0:00,ECR88,ECR88,"Hydraulic Excavator, Track - 8.0 to 11.0 Metric Tons",Florida,Track Excavators,,,
4393914,2308687,5866,2004,Medium,5/7/12 0:00,L120E,L120,Wheel Loader - 200.0 to 225.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
4393915,2303769,5866,2003,Medium,5/7/12 0:00,L120E,L120,Wheel Loader - 200.0 to 225.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
4394767,2284439,5887,1998,Low,5/7/12 0:00,L70C,L70,Wheel Loader - 120.0 to 135.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
4395137,2298861,5894,2006,Medium,5/7/12 0:00,L90E,L90,Wheel Loader - 150.0 to 175.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
4395150,2298861,5894,2006,Low,5/15/12 0:00,L90E,L90,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
4395155,2295244,5894,2007,High,5/17/12 0:00,L90E,L90,Wheel Loader - 150.0 to 175.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
4395166,2277527,18256,2007,High,5/7/12 0:00,L90F,L90,Wheel Loader - 150.0 to 175.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
4395170,2280524,5891,1994,Medium,5/7/12 0:00,L90B,L90,Wheel Loader - 135.0 to 150.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
4395258,2275186,18265,2003,Low,5/16/12 0:00,MC90,MC90,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Florida,Skid Steer Loaders,,,
4395260,2275186,18265,2003,Low,5/15/12 0:00,MC90,MC90,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Florida,Skid Steer Loaders,,,
4395261,2275186,18265,2005,Medium,5/7/12 0:00,MC90,MC90,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
4395563,2270141,18254,2008,High,5/15/12 0:00,L60F,L60,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
4395607,2277205,22839,2008,High,5/7/12 0:00,L110F,L110,Wheel Loader - 200.0 to 225.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
4395637,2275942,22804,2008,Low,5/15/12 0:00,EC160LC,EC160,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Florida,Track Excavators,,,
4395660,2270824,18152,2007,Medium,5/17/12 0:00,EC210CL,EC210,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Texas,Track Excavators,,,
4395717,2300162,22820,2008,Low,5/16/12 0:00,EC35C,EC35,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Florida,Track Excavators,,,
4395719,2300162,22820,2008,Low,5/15/12 0:00,EC35C,EC35,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Florida,Track Excavators,,,
4395721,2273553,22820,2008,Low,5/15/12 0:00,EC35C,EC35,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Florida,Track Excavators,,,
4395727,2272265,22820,2008,Low,5/15/12 0:00,EC35C,EC35,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Florida,Track Excavators,,,
4395869,2274069,18262,2006,Medium,5/7/12 0:00,MC70B,MC70,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
4395936,2285779,22919,1995,Low,5/7/12 0:00,720AVHP,720,Motorgrader - 145.0 to 170.0 Horsepower,Texas,Motor Graders,,,
4398799,2291793,18682,2003,Medium,6/21/12 0:00,SL7800,SL7800,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Ohio,Skid Steer Loaders,,,
4398905,2310133,18582,2007,Low,5/3/12 0:00,4640E,4640,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Nevada,Skid Steer Loaders,,,
4403585,2294701,10779,1994,Low,6/27/12 0:00,685,685,Motorgrader - 45.0 to 130.0 Horsepower,North Carolina,Motor Graders,,,
4408235,2270417,20087,2006,Low,5/17/12 0:00,TB125,TB125,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",California,Track Excavators,,,
4408493,2313570,12524,2006,Low,5/15/12 0:00,TB135,TB135,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Florida,Track Excavators,,,
4408495,2313570,12524,2006,Medium,5/14/12 0:00,TB135,TB135,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Ohio,Track Excavators,,,
4408824,2281564,20093,2007,Low,5/7/12 0:00,TB175,TB175,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Texas,Track Excavators,,,
4409244,2285058,20087,1999,Low,5/15/12 0:00,TB125,TB125,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Florida,Track Excavators,,,
4409306,2281570,10908,1000,Low,5/21/12 0:00,TB045,TB045,"Hydraulic Excavator, Track - 4.0 to 6.0 Metric Tons",Illinois,Track Excavators,,,
4409367,2280496,10917,1998,Medium,5/15/12 0:00,806,806,Wheel Loader - 0.0 to 40.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
4409613,2289071,20236,2003,Low,5/21/12 0:00,CX224,CX224,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Illinois,Track Excavators,,,
4409636,2302819,20238,2005,Low,5/15/12 0:00,CX234,CX234,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Florida,Track Excavators,,,
4410505,2296165,12578,1000,Low,6/29/12 0:00,B7,B7,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Arizona,Track Excavators,,,
4512375,350960,16736,1000,,7/26/12 0:00,WA800-1,WA800,Wheel Loader - 500.0 to 1000.0 Horsepower,West Virginia,Wheel Loader,,Standard,Conventional
4512376,825506,549,1000,,7/26/12 0:00,PC750-6,PC750,"Hydraulic Excavator, Track - 66.0 to 90.0 Metric Tons",West Virginia,Track Excavators,,,
4512377,569062,9067,1000,,7/26/12 0:00,PC650,PC650,"Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons",West Virginia,Track Excavators,,,
4512378,1254680,16623,1000,,7/26/12 0:00,PC650-3,PC650,"Hydraulic Excavator, Track - 66.0 to 90.0 Metric Tons",West Virginia,Track Excavators,,,
4512379,1367943,28593,2004,,7/26/12 0:00,PC228USLC3NO,PC228,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Arizona,Track Excavators,,,
4512380,1189336,28593,2005,,7/26/12 0:00,PC228USLC3NO,PC228,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Arizona,Track Excavators,,,
4512381,2386597,209,1000,,7/26/12 0:00,D37P-5,D37,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Illinois,Track Type Tractors,PAT,,
4512382,2386633,5269,1999,,7/26/12 0:00,D39P,D39,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Virginia,Track Type Tractors,PAT,,
4512383,2386668,335,2005,,7/26/12 0:00,PC128US-2,PC128,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Arizona,Track Excavators,,,
4512384,1533179,335,2006,,7/26/12 0:00,PC128US-2,PC128,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Arizona,Track Excavators,,,
4512386,102134,266,2007,,7/26/12 0:00,D65PX-15,D65,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Arkansas,Track Type Tractors,Straight,,
4512388,2386729,28920,2006,,7/26/12 0:00,WA250PT5L,WA250,Wheel Loader - 120.0 to 135.0 Horsepower,Arizona,Wheel Loader,,Standard,Conventional
4512389,2386730,2232,1000,,7/26/12 0:00,PC200LC6,PC200,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",West Virginia,Track Excavators,,,
4512390,1037460,28639,2006,,7/26/12 0:00,PC400LC7E0,PC400,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",South Dakota,Track Excavators,,,
4512395,2386798,16754,2004,,7/25/12 0:00,WB150PS-2N,WB150,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Alabama,Backhoe Loaders,,,
4512398,1019168,435,1000,,7/26/12 0:00,PC250LC6,PC250,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Alabama,Track Excavators,,,
4512404,1021347,5432,1000,,7/20/12 0:00,2700Q,2700,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Illinois,Track Excavators,,,
4512405,2386801,5437,1000,,7/26/12 0:00,5800Q,5800,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Texas,Track Excavators,,,
4512407,2386573,9506,2002,,7/26/12 0:00,325,325,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",North Carolina,Track Excavators,,,
4512408,1019352,17232,2005,,7/26/12 0:00,325G,325,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Florida,Track Excavators,,,
4512409,2386575,17235,2006,,7/26/12 0:00,328G,328,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",North Carolina,Track Excavators,,,
4512412,2386647,9551,2001,,7/25/12 0:00,763,763,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,North Carolina,Skid Steer Loaders,,,
4512414,2386649,17311,2005,,7/25/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Virginia,Skid Steer Loaders,,,
4512415,2386650,17311,2005,,7/25/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Illinois,Skid Steer Loaders,,,
4512416,2386651,17311,2005,,7/25/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,South Carolina,Skid Steer Loaders,,,
4512417,2386652,17311,2005,,7/25/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Illinois,Skid Steer Loaders,,,
4512418,2386653,17309,2006,,7/25/12 0:00,S130,S130,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Tennessee,Skid Steer Loaders,,,
4512419,2386654,17316,2006,,7/25/12 0:00,T140,T140,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Florida,Skid Steer Loaders,,,
4512420,2386655,17311,2005,,7/25/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,South Carolina,Skid Steer Loaders,,,
4512421,1028389,9580,2007,,7/25/12 0:00,T190,T190,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Ohio,Skid Steer Loaders,,,
4512422,2386656,9580,2007,,7/25/12 0:00,T190,T190,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Louisiana,Skid Steer Loaders,,,
4512423,2386657,9580,2007,,7/25/12 0:00,T190,T190,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Louisiana,Skid Steer Loaders,,,
4512424,2386658,9580,2008,,7/25/12 0:00,T190,T190,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,California,Skid Steer Loaders,,,
4512425,2386659,17318,2007,,7/25/12 0:00,T250,T250,Skid Steer Loader - 2701.0+ Lb Operating Capacity,California,Skid Steer Loaders,,,
4512426,2386660,9569,2000,,7/25/12 0:00,963,963,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,West Virginia,Skid Steer Loaders,,,
4512427,2386661,17231,2005,,7/26/12 0:00,323,323,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",North Carolina,Track Excavators,,,
4512487,2386757,18171,2005,Medium,7/26/12 0:00,EC330BLC,EC330,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",North Carolina,Track Excavators,,,
4512490,1069734,5873,1999,,7/26/12 0:00,L220D,L220,Wheel Loader - 275.0 to 350.0 Horsepower,Alabama,Wheel Loader,,Standard,Conventional
4512499,2386741,25145,2007,,7/26/12 0:00,850KII LGP,850,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Texas,Track Type Tractors,PAT,,
4512504,2386789,13276,2001,,7/26/12 0:00,721C,721,Wheel Loader - 150.0 to 175.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
4512505,2386790,13276,2001,,7/26/12 0:00,721C,721,Wheel Loader - 150.0 to 175.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
4512506,2386791,25175,2005,,7/25/12 0:00,570MXT,570,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,California,Backhoe Loaders,,,
4512507,2386792,25175,2007,,7/25/12 0:00,570MXT,570,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,California,Backhoe Loaders,,,
4512508,2386805,13256,2004,,7/26/12 0:00,590SUPER MII,590,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,,,
4512510,2230474,13247,2006,,7/25/12 0:00,580MII,580,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Maryland,Backhoe Loaders,,,
4512511,2386807,6736,1000,,7/26/12 0:00,430,430,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
4512515,2386857,21439,2007,,7/26/12 0:00,35NX2,35,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Texas,Track Excavators,,,
4512539,2386499,4156,1000,,7/26/12 0:00,D9L,D9,"Track Type Tractor, Dozer - 260.0 + Horsepower",West Virginia,Track Type Tractors,U,,
4512543,886557,1584,1000,,7/26/12 0:00,D5HIILGP,D5,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Alabama,Track Type Tractors,PAT,,
4512545,883074,23931,1000,,7/26/12 0:00,140HNA,140,Motorgrader - 170.0 to 200.0 Horsepower,Arizona,Motor Graders,,,
4512549,1315122,3893,1000,,7/26/12 0:00,992C,992,Wheel Loader - 500.0 to 1000.0 Horsepower,West Virginia,Wheel Loader,,Standard,Conventional
4512550,2386618,3893,1000,,7/26/12 0:00,992C,992,Wheel Loader - 500.0 to 1000.0 Horsepower,West Virginia,Wheel Loader,,Standard,Conventional
4512552,2386623,4146,1000,,7/26/12 0:00,D8H,D8,"Track Type Tractor, Dozer - 260.0 + Horsepower",Illinois,Track Type Tractors,Semi U,,
4512553,2386624,4146,1000,,7/26/12 0:00,D8H,D8,"Track Type Tractor, Dozer - 260.0 + Horsepower",Illinois,Track Type Tractors,Semi U,,
4512554,2386625,4146,1000,,7/26/12 0:00,D8H,D8,"Track Type Tractor, Dozer - 260.0 + Horsepower",Illinois,Track Type Tractors,Semi U,,
4512557,890387,3538,1998,,7/25/12 0:00,416C,416,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Alabama,Backhoe Loaders,,,
4512558,2386644,3883,1000,,7/26/12 0:00,988B,988,Wheel Loader - 350.0 to 500.0 Horsepower,West Virginia,Wheel Loader,,Standard,Conventional
4512559,1441503,3883,1000,,7/26/12 0:00,988B,988,Wheel Loader - 350.0 to 500.0 Horsepower,West Virginia,Wheel Loader,,Standard,Conventional
4512560,338831,3883,1000,,7/26/12 0:00,988B,988,Wheel Loader - 350.0 to 500.0 Horsepower,West Virginia,Wheel Loader,,Standard,Conventional
4512561,2386645,3883,1000,,7/26/12 0:00,988B,988,Wheel Loader - 350.0 to 500.0 Horsepower,West Virginia,Wheel Loader,,Standard,Conventional
4512562,2386646,3883,1000,,7/19/12 0:00,988B,988,Wheel Loader - 350.0 to 500.0 Horsepower,California,Wheel Loader,,Standard,Conventional
4512563,1442147,4148,1000,,7/26/12 0:00,D8L,D8,"Track Type Tractor, Dozer - 260.0 + Horsepower",Virginia,Track Type Tractors,Semi U,,
4512564,340160,3415,1000,,7/26/12 0:00,235C,235,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",West Virginia,Track Excavators,,,
4512567,2386670,4154,1000,,7/26/12 0:00,D9G,D9,"Track Type Tractor, Dozer - 260.0 + Horsepower",West Virginia,Track Type Tractors,None or Unspecified,,
4512568,2386671,4154,1000,,7/26/12 0:00,D9G,D9,"Track Type Tractor, Dozer - 260.0 + Horsepower",West Virginia,Track Type Tractors,Semi U,,
4512570,327842,1263,1000,,7/26/12 0:00,330BL,330,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Ohio,Track Excavators,,,
4512572,351078,3546,1000,,7/25/12 0:00,426B,426,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,West Virginia,Backhoe Loaders,,,
4512574,338521,3420,1000,,7/26/12 0:00,245B,245,"Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons",West Virginia,Track Excavators,,,
4512576,2386681,3362,1000,,7/26/12 0:00,140G,140,Motorgrader - 145.0 to 170.0 Horsepower,Illinois,Motor Graders,,,
4512577,1529121,3359,1000,,7/26/12 0:00,130G,130,Motorgrader - 130.0 to 145.0 Horsepower,Texas,Motor Graders,,,
4512578,2386682,4038,1000,,7/26/12 0:00,D11N,D11,"Track Type Tractor, Dozer - 260.0 + Horsepower",West Virginia,Track Type Tractors,U,,
4512579,2386683,4038,1000,,7/26/12 0:00,D11N,D11,"Track Type Tractor, Dozer - 260.0 + Horsepower",West Virginia,Track Type Tractors,U,,
4512580,2386684,4038,1000,,7/26/12 0:00,D11N,D11,"Track Type Tractor, Dozer - 260.0 + Horsepower",West Virginia,Track Type Tractors,None or Unspecified,,
4512581,331596,4038,1000,,7/26/12 0:00,D11N,D11,"Track Type Tractor, Dozer - 260.0 + Horsepower",West Virginia,Track Type Tractors,U,,
4512582,2386687,4147,1000,,7/26/12 0:00,D8K,D8,"Track Type Tractor, Dozer - 260.0 + Horsepower",Alabama,Track Type Tractors,Straight,,
4512585,2386691,1652,1000,,7/27/12 0:00,D7HLGP,D7,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Illinois,Track Type Tractors,Straight,,
4512588,2386696,7415,1000,,7/26/12 0:00,D10,D10,"Track Type Tractor, Dozer - 260.0 + Horsepower",West Virginia,Track Type Tractors,None or Unspecified,,
4512596,223709,13792,2000,,7/26/12 0:00,D4CIIIXL,D4,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Maryland,Track Type Tractors,PAT,,
4512597,2386707,4155,1000,,7/26/12 0:00,D9H,D9,"Track Type Tractor, Dozer - 260.0 + Horsepower",West Virginia,Track Type Tractors,None or Unspecified,,
4512599,2386711,3380,1000,,7/26/12 0:00,16G,16,Motorgrader - 200.0 + Horsepower,West Virginia,Motor Graders,,,
4512601,1621052,24182,1000,,7/26/12 0:00,926,926,Wheel Loader - 100.0 to 110.0 Horsepower,Virginia,Wheel Loader,,Standard,Conventional
4512602,2386713,7018,1000,,7/26/12 0:00,245,245,"Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons",West Virginia,Track Excavators,,,
4512603,2386714,3371,1000,,7/26/12 0:00,14G,14,Motorgrader - 145.0 to 170.0 Horsepower,Alabama,Motor Graders,,,
4512605,193097,3855,1000,,7/26/12 0:00,966D,966,Wheel Loader - 175.0 to 200.0 Horsepower,New Mexico,Wheel Loader,,Standard,Conventional
4512606,268670,2758,1000,,7/26/12 0:00,D5CIII,D5,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",South Carolina,Track Type Tractors,PAT,,
4512611,2386722,3414,1000,,7/26/12 0:00,235B,235,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",West Virginia,Track Excavators,,,
4512612,309695,3859,2007,,7/26/12 0:00,966H,966,Wheel Loader - 250.0 to 275.0 Horsepower,Nevada,Wheel Loader,,Standard,Conventional
4512615,220844,24028,2001,,7/26/12 0:00,345BIIL,345,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",West Virginia,Track Excavators,,,
4512623,105686,13391,2005,,7/26/12 0:00,301.8,301.8,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Arkansas,Track Excavators,,,
4512627,1811299,23162,2006,,7/26/12 0:00,312CL,312,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",California,Track Excavators,,,
4512628,103114,23162,2008,,7/26/12 0:00,312CL,312,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Arkansas,Track Excavators,,,
4512629,275098,23931,2006,,7/26/12 0:00,140HNA,140,Motorgrader - 170.0 to 200.0 Horsepower,South Dakota,Motor Graders,,,
4512630,274585,23931,2006,,7/26/12 0:00,140HNA,140,Motorgrader - 170.0 to 200.0 Horsepower,South Dakota,Motor Graders,,,
4512633,26183,3775,2006,,7/26/12 0:00,924G,924,Wheel Loader - 120.0 to 135.0 Horsepower,Alabama,Wheel Loader,,Standard,Conventional
4512634,103400,13398,2004,,7/26/12 0:00,305CR,305,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Arkansas,Track Excavators,,,
4512635,746357,13398,2005,,7/26/12 0:00,305CR,305,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",California,Track Excavators,,,
4512638,378013,3542,2006,,7/25/12 0:00,420D,420,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Arizona,Backhoe Loaders,,,
4512647,615660,1169,2003,,7/26/12 0:00,320CL,320,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Texas,Track Excavators,,,
4512648,1581572,3423,2005,,7/26/12 0:00,246B,246,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Tennessee,Skid Steer Loaders,,,
4512649,25844,1580,2005,,7/26/12 0:00,D5GLGP,D5,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Tennessee,Track Type Tractors,PAT,,
4512662,654939,13832,2005,,7/26/12 0:00,D5GXL,D5,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Washington,Track Type Tractors,PAT,,
4512672,2386728,18471,1000,,7/25/12 0:00,SK350,SK350,Skid Steer Loader - 0.0 to 701.0 Lb Operating Capacity,Florida,Skid Steer Loaders,,,
4512691,2386752,14332,2004,,7/26/12 0:00,444J,444,Wheel Loader - 110.0 to 120.0 Horsepower,Georgia,Wheel Loader,,Standard,Conventional
4512692,2386753,4701,2002,,7/26/12 0:00,544H,544,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
4512693,2386754,4702,2004,,7/26/12 0:00,544J,544,Wheel Loader - 120.0 to 135.0 Horsepower,Georgia,Wheel Loader,,Standard,Conventional
4512694,1009752,4722,1000,,7/26/12 0:00,570B,570,Motorgrader - 45.0 to 130.0 Horsepower,Texas,Motor Graders,,,
4512695,2386755,1931,1000,,7/26/12 0:00,770BH,770,Motorgrader - 145.0 to 170.0 Horsepower,Texas,Motor Graders,,,
4512696,2386764,4587,1997,,7/26/12 0:00,270LC,270,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",North Dakota,Track Excavators,,,
4512698,2386765,11390,2005,,7/26/12 0:00,160CLC,160,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Virginia,Track Excavators,,,
4512699,1917942,14310,2004,,7/26/12 0:00,330CLC,330,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Florida,Track Excavators,,,
4512703,2386832,7999,2003,,7/26/12 0:00,240,240,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,New York,Skid Steer Loaders,,,
4512705,2386833,4603,1000,,7/25/12 0:00,310D,310,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Georgia,Backhoe Loaders,,,
4512706,2386834,4605,2006,,7/25/12 0:00,310G,310,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,,,
4512707,2386835,4605,2006,,7/25/12 0:00,310G,310,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,South Carolina,Backhoe Loaders,,,
4512708,2386836,4607,2006,,7/25/12 0:00,310SG,310,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Arizona,Backhoe Loaders,,,
4512709,2386837,4607,2006,,7/25/12 0:00,310SG,310,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Arizona,Backhoe Loaders,,,
4512711,2386839,14304,2008,,7/25/12 0:00,310SJ,310,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,New Mexico,Backhoe Loaders,,,
