SalesID,SalePrice,MachineID,ModelID,YearMade,UsageBand,Quantity Sold,saledate,fiProductClassDesc,state,ProductGroupDesc,Hydraulics,Blade_Type,Blade_type_cost,Differential_Type,Differential_type_cost,Steering_Controls,Steering_control_cost,Cost Price
1140899,10500,1063458,5953,1999,low,90.00,10/4/07 0:00,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Florida,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140903,17000,1063496,26224,1000,Low,50.00,8/13/09 0:00,Motorgrader - 130.0 to 145.0 Horsepower,Missouri,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140904,33000,305670,3542,2005,Medium,20.00,8/5/10 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Arizona,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140907,16500,1031858,1937,1000,Medium,40.00,6/2/11 0:00,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Minnesota,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140913,70000,1032989,5874,2005,High,80,5/19/11 0:00,Wheel Loader - 275.0 to 350.0 Horsepower,New York,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Command Control,3000,25000
1140914,23000,1036904,532,2002,Low,78.00,10/20/10 0:00,"Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons",Illinois,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140916,64000,1053553,14335,2003,High,300.00,9/25/08 0:00,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Maryland,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140917,17000,1006481,10494,1988,Low,100,7/28/05 0:00,Wheel Loader - 275.0 to 350.0 Horsepower,Montana,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1140919,42000,1006355,250,2004,low,90.00,1/28/10 0:00,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Texas,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140920,13500,689274,3409,2005,Low,50.00,9/20/07 0:00,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Illinois,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140923,26000,463256,3538,1999,Medium,20.00,2/12/04 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140928,19500,1013098,10468,2005,Low,80.00,5/10/07 0:00,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Louisiana,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140930,5000,1019237,17473,1996,Low,100.00,4/12/07 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Florida,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140939,66000,319250,1130,2002,High,78.00,12/14/05 0:00,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",West Virginia,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140944,24000,1041389,2292,1999,Low,300.00,6/29/06 0:00,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Tennessee,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140959,24500,1045580,4607,2004,Medium,90.00,4/2/09 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Arkansas,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140963,37000,1030906,11394,2005,low,48.00,11/1/07 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Florida,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140969,13500,1051678,1889,1997,Medium,97.00,1/28/10 0:00,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Alabama,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140972,14500,181692,3409,2005,Medium,120.00,8/10/06 0:00,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,California,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140973,10500,999704,7277,1968,low,356,6/15/06 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,Idaho,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1140974,27500,1002964,4139,1000,low,130.00,5/12/11 0:00,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Minnesota,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140978,20500,371612,3542,2003,Medium,200.00,6/18/09 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Arizona,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140981,48500,1028737,1948,2002,Medium,200.00,1/8/09 0:00,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",New Mexico,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140984,102000,1025956,13321,2007,Medium,100.00,2/22/10 0:00,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Tennessee,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140986,33000,1048681,15878,2001,low,90.00,7/14/04 0:00,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Nevada,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140994,72000,1047814,11256,2006,low,50.00,5/19/11 0:00,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Texas,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1140995,23500,1003815,6797,1000,low,20,9/21/06 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Texas,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1140997,38000,1001576,1920,1997,low,40.00,11/18/04 0:00,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Florida,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141003,50000,968213,13832,2005,Medium,80.00,2/5/09 0:00,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Idaho,Track Type Tractors,4 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141008,15000,1047017,20101,2006,Medium,40.00,7/24/09 0:00,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Oregon,Skid Steer Loaders,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141014,9500,1062218,108,1000,Medium,100.00,12/16/10 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Virginia,Track Type Tractors,2 Valve,PAT,3000,None or Unspecified,1200,None or Unspecified,1000,20400
1141016,45000,152687,4149,1987,Low,78.00,6/16/11 0:00,"Track Type Tractor, Dozer - 260.0 + Horsepower",New York,Track Type Tractors,2 Valve,Semi U,2000,None or Unspecified,1200,None or Unspecified,1000,16400
1141017,11750,1030097,6979,1966,low,300.00,7/1/04 0:00,Motorgrader - 200.0 + Horsepower,New York,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141018,17500,1002627,14451,2007,High,90.00,12/15/10 0:00,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Ohio,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141019,79000,224259,1451,2005,Low,48,11/15/07 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Virginia,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1141020,11500,1005225,18261,2004,Medium,97.00,2/26/10 0:00,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Florida,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141021,99000,1050293,4149,1994,Low,120.00,9/7/06 0:00,"Track Type Tractor, Dozer - 260.0 + Horsepower",Alabama,Track Type Tractors,2 Valve,Semi U,2000,None or Unspecified,1200,None or Unspecified,1000,16400
1141022,14500,1068453,4574,1996,Medium,356.00,6/18/09 0:00,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",New York,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141025,25000,1069333,4200,1991,Low,130.00,1/26/06 0:00,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",North Carolina,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141026,13000,988871,7009,2004,High,200.00,7/14/05 0:00,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Utah,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141027,44000,1006927,2232,1996,Medium,100.00,8/25/05 0:00,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Kentucky,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141029,14500,1050326,4699,1000,Low,90,1/10/08 0:00,Wheel Loader - 100.0 to 110.0 Horsepower,Idaho,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1141030,25000,580460,1934,1989,Low,50.00,4/29/04 0:00,Motorgrader - 170.0 to 200.0 Horsepower,Michigan,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141031,11000,1001917,4794,1997,Medium,40.00,12/15/10 0:00,Backhoe Loader - 16.0 + Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141035,8750,1010159,3176,1000,low,80.00,11/18/10 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Missouri,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141037,11500,1057330,3165,1000,low,40.00,1/25/07 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141041,71000,1066362,18171,2006,Medium,100.00,2/19/09 0:00,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Arizona,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141045,12500,998779,18591,2005,Low,78.00,4/22/10 0:00,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Texas,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141050,55000,1045567,18252,2005,Medium,300,11/15/07 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1141057,59000,1012298,2160,1000,Low,90.00,3/12/09 0:00,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Alabama,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141067,56000,1030582,1158,1997,Low,48.00,10/5/06 0:00,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Texas,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141068,88000,1040085,24611,2004,Medium,120.00,9/24/09 0:00,"Hydraulic Excavator, Track - 66.0 to 90.0 Metric Tons",Virginia,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141073,30000,1053800,4863,1999,Medium,356,6/9/11 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Iowa,Wheel Loader,3 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1141074,30000,1069310,3877,1978,Medium,200,1/12/06 0:00,Wheel Loader - 275.0 to 350.0 Horsepower,West Virginia,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1141079,70000,340680,1088,2003,Low,100.00,5/20/04 0:00,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",New York,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141082,23500,1018628,4604,2000,Medium,90.00,5/10/07 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Louisiana,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141083,12000,1067751,17311,2004,Medium,50.00,12/15/10 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,North Carolina,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141086,13000,1053368,4603,1000,Medium,20.00,10/30/08 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Maryland,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141090,25500,1068034,4671,2000,Low,40.00,12/15/05 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Louisiana,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141094,18000,1041917,17285,2002,Low,40.00,12/15/05 0:00,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Illinois,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141097,11000,1042435,7019,1999,Medium,100.00,9/20/07 0:00,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Wisconsin,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141099,5000,1004423,4559,2000,low,78.00,5/26/11 0:00,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Alabama,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141100,42000,393270,3883,1000,Medium,300,4/12/07 0:00,Wheel Loader - 350.0 to 500.0 Horsepower,Missouri,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1141101,23000,1001261,3450,2005,Low,90.00,4/12/07 0:00,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",North Carolina,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141111,67000,1051608,4149,1000,Medium,48.00,4/22/10 0:00,"Track Type Tractor, Dozer - 260.0 + Horsepower",Kentucky,Track Type Tractors,2 Valve,Semi U,2000,None or Unspecified,1200,None or Unspecified,1000,16400
1141113,14500,45133,7014,2002,Medium,97.00,5/18/06 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Louisiana,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141115,84000,496911,3824,2000,Medium,120,12/15/05 0:00,Wheel Loader - 175.0 to 200.0 Horsepower,Texas,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1141116,19000,1064321,4675,1000,Low,356.00,5/14/09 0:00,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Texas,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141118,18000,1040795,9581,2002,High,130.00,8/11/05 0:00,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Texas,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141121,70000,567162,3879,1998,Medium,200,4/22/10 0:00,Wheel Loader - 275.0 to 350.0 Horsepower,Michigan,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1141123,26000,1060741,13247,2004,Medium,100.00,11/11/10 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Tennessee,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141127,29000,1021761,3357,1000,Low,90.00,6/25/09 0:00,Motorgrader - 130.0 to 145.0 Horsepower,Indiana,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141129,43000,1010770,460,2000,High,50.00,10/4/07 0:00,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",California,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141130,77000,1025176,4124,1000,Low,20.00,4/27/10 0:00,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Texas,Track Type Tractors,2 Valve,Angle,1200,None or Unspecified,1200,None or Unspecified,1000,13200
1141131,34000,1062373,11596,1999,Medium,40.00,5/26/11 0:00,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Arizona,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141132,25000,1055642,10497,1000,Low,100,12/16/10 0:00,Wheel Loader - 350.0 to 500.0 Horsepower,Iowa,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1141133,19500,1026321,7261,1000,low,78,5/26/11 0:00,Wheel Loader - 90.0 to 100.0 Horsepower,Kansas,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1141137,43000,794536,1580,2002,High,300.00,2/23/06 0:00,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Florida,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141140,10000,1036080,9562,1993,Low,90.00,7/26/07 0:00,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Louisiana,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141143,26500,1021877,13244,1999,low,100.00,11/17/05 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Indiana,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141145,23000,1036159,4124,1000,Low,90.00,8/2/10 0:00,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",South Carolina,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141147,13500,1024441,7002,2002,Low,50.00,6/3/04 0:00,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Wisconsin,Skid Steer Loaders,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141152,55000,269295,1535,2005,Low,20.00,10/5/06 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",South Carolina,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141166,56000,1063647,5889,2003,Medium,80,2/23/09 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,California,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1141167,29000,1040685,3539,2001,High,40.00,11/17/05 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Arkansas,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141168,24000,1024317,20238,2006,Low,100.00,8/9/07 0:00,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Indiana,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1141172,35000,1054118,16131,2005,Medium,78,7/9/09 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Minnesota,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
